Device Name;Region;Type;Famille;Produit;Edition;Version
Device 19781;US;Desktop;Office;Visio;Professional;2010
Device 19781;US;Desktop;Office;Office;Professional Plus;2010
Device 19782;US;Desktop;Office;Office;Professional Plus;2010
Device 19783;US;Desktop;Office;Visio;Professional;2010
Device 19783;US;Desktop;Office;Office;Professional Plus;2010
Device 19783;US;Desktop;Office;Project;Professional;2010
Device 19784;US;Desktop;Office;Project;Professional;2010
Device 19784;US;Desktop;Office;Office;Professional Plus;2010
Device 19785;US;Desktop;Office;Office;Professional Plus;2010
Device 19785;US;Desktop;Office;Project;Professional;2010
Device 19786;US;Desktop;Office;Office;Professional Plus;2010
Device 19787;US;Desktop;Office;Office;Professional Plus;2010
Device 19787;US;Desktop;Office;Project;Professional;2010
Device 19788;US;Desktop;Office;Office;Professional Plus;2010
Device 19789;US;Desktop;Office;Office;Professional Plus;2010
Device 19789;US;Desktop;Office;Project;Professional;2010
Device 19790;US;Desktop;Office;Office;Professional Plus;2010
Device 19791;US;Desktop;Office;Office;Professional Plus;2010
Device 19792;US;Desktop;Office;Office;Professional Plus;2010
Device 19793;US;Desktop;Office;Project;Professional;2010
Device 19793;US;Desktop;Office;Visio;Professional;2010
Device 19793;US;Desktop;Office;Office;Professional Plus;2010
Device 19794;US;Desktop;Office;Office;Professional Plus;2010
Device 19795;US;Desktop;Office;Office;Professional Plus;2010
Device 19795;US;Desktop;Office;Visio;Professional;2010
Device 19796;US;Desktop;Office;Office;Standard;2010
Device 19797;US;Desktop;Office;Office;Professional Plus;2010
Device 19798;US;Desktop;Office;Office;Professional Plus;2010
Device 19798;US;Desktop;Office;Visio;Professional;2010
Device 19799;US;Desktop;Office;Office;Standard;2010
Device 19800;US;Desktop;Office;Project;Professional;2010
Device 19800;US;Desktop;Office;Visio;Professional;2010
Device 19800;US;Desktop;Office;Office;Standard;2010
Device 19801;US;Desktop;Office;Office;Standard;2010
Device 19801;US;Desktop;Office;Project;Professional;2010
Device 19802;US;Desktop;Office;Office;Standard;2010
Device 19803;US;Desktop;Office;Visio;Professional;2010
Device 19803;US;Desktop;Office;Office;Professional Plus;2010
Device 19803;US;Desktop;Office;Project;Professional;2010
Device 19804;US;Desktop;Office;Project;Professional;2010
Device 19804;US;Desktop;Office;Office;Professional Plus;2010
Device 19804;US;Desktop;Office;Visio;Professional;2010
Device 19805;US;Desktop;Office;Office;Standard;2010
Device 19806;US;Desktop;Office;Visio;Professional;2010
Device 19806;US;Desktop;Office;Office;Standard;2010
Device 19807;US;Desktop;Office;Office;Professional Plus;2010
Device 19808;US;Desktop;Office;Office;Professional Plus;2010
Device 19808;US;Desktop;Office;Visio;Professional;2010
Device 19809;US;Desktop;Office;Office;Professional Plus;2010
Device 19810;US;Desktop;Office;Office;Professional Plus;2010
Device 19810;US;Desktop;Office;Visio;Professional;2010
Device 19811;US;Desktop;Office;Visio;Professional;2010
Device 19811;US;Desktop;Office;Project;Professional;2010
Device 19811;US;Desktop;Office;Office;Professional Plus;2010
Device 19812;US;Desktop;Office;Office;Professional Plus;2010
Device 19813;US;Desktop;Office;Office;Professional Plus;2016
Device 19814;US;Desktop;Office;Office;Professional Plus;2010
Device 19815;US;Desktop;Office;Office;Professional Plus;2016
Device 19816;US;Desktop;Office;Project;Professional;2010
Device 19816;US;Desktop;Office;Office;Standard;2010
Device 19816;US;Desktop;Office;Visio;Professional;2010
Device 19817;US;Desktop;Office;Visio;Professional;2010
Device 19817;US;Desktop;Office;Office;Professional Plus;2010
Device 19817;US;Desktop;Office;Project;Professional;2010
Device 19817;US;Desktop;Office;Office;Professional Plus;2016
Device 19818;US;Desktop;Office;Office;Professional Plus;2010
Device 19818;US;Desktop;Office;Visio;Professional;2010
Device 19818;US;Desktop;Office;Project;Professional;2010
Device 19819;US;Desktop;Office;Visio;Professional;2010
Device 19819;US;Desktop;Office;Office;Professional Plus;2010
Device 19819;US;Desktop;Office;Project;Professional;2010
Device 19820;US;Desktop;Office;Office;Standard;2010
Device 19821;US;Desktop;Office;Office;Professional Plus;2016
Device 19822;US;Desktop;Office;Office;Standard;2010
Device 19823;US;Desktop;Office;Visio;Professional;2010
Device 19823;US;Desktop;Office;Office;Standard;2010
Device 19823;US;Desktop;Office;Project;Professional;2010
Device 19824;US;Desktop;Office;Project;Professional;2010
Device 19824;US;Desktop;Office;Visio;Professional;2010
Device 19824;US;Desktop;Office;Office;Standard;2010
Device 19825;US;Desktop;Office;Office;Professional Plus;2010
Device 19826;US;Desktop;Office;Office;Standard;2010
Device 19827;US;Desktop;Office;Office;Standard;2010
Device 19828;US;Desktop;Office;Office;Standard;2010
Device 19829;US;Desktop;Office;Office;Professional Plus;2010
Device 19829;US;Desktop;Office;Project;Professional;2010
Device 19829;US;Desktop;Office;Visio;Professional;2010
Device 19830;US;Desktop;Office;Office;Professional Plus;2010
Device 19831;US;Desktop;Office;Office;Professional Plus;2016
Device 19832;US;Desktop;Office;Office;Standard;2010
Device 19833;US;Desktop;Office;Project;Professional;2010
Device 19833;US;Desktop;Office;Office;Professional Plus;2010
Device 19834;US;Desktop;Office;Visio;Professional;2010
Device 19834;US;Desktop;Office;Project;Professional;2010
Device 19834;US;Desktop;Office;Office;Professional Plus;2010
Device 19835;US;Desktop;Office;Office;Professional Plus;2010
Device 19835;US;Desktop;Office;Visio;Premium;2010
Device 19835;US;Desktop;Office;Project;Professional;2010
Device 19836;US;Desktop;Office;Office;Standard;2010
Device 19837;US;Desktop;Office;Office;Professional Plus;2010
Device 19838;US;Desktop;Office;Office;Professional Plus;2016
Device 19839;US;Desktop;Office;Visio;Professional;2010
Device 19839;US;Desktop;Office;Office;Professional Plus;2010
Device 19839;US;Desktop;Office;Project;Professional;2010
Device 19840;US;Desktop;Office;Project;Standard;2010
Device 19840;US;Desktop;Office;Office;Standard;2010
Device 19841;US;Desktop;Office;Office;Professional Plus;2010
Device 19842;US;Desktop;Office;Office;Professional Plus;2010
Device 19843;US;Desktop;Office;Office;Professional Plus;2010
Device 19844;US;Desktop;Office;Office;Professional Plus;2010
Device 19844;US;Desktop;Office;Office;Professional Plus;2016
Device 19845;US;Desktop;Office;Office;Professional Plus;2010
Device 19846;US;Desktop;Office;Office;Professional Plus;2010
Device 19847;US;Desktop;Office;Project;Professional;2010
Device 19847;US;Desktop;Office;Office;Professional Plus;2010
Device 19848;US;Desktop;Office;Office;Standard;2007
Device 19849;US;Desktop;Office;Office;Standard;2013
Device 19850;US;Desktop;Office;Office;Professional Plus;2010
Device 19851;US;Desktop;Office;Office;Professional Plus;2010
Device 19851;US;Desktop;Office;Project;Professional;2010
Device 19852;US;Desktop;Office;Office;Professional Plus;2010
Device 19853;US;Desktop;Office;Office;Standard;2010
Device 19854;US;Desktop;Office;Office;Professional Plus;2016
Device 19855;US;Desktop;Office;Office;Standard;2016
Device 19855;US;Desktop;Skype;Skype for Business;;2016
Device 19856;US;Desktop;Skype;Skype for Business;;2016
Device 19856;US;Desktop;Office;Office;Standard;2016
Device 19857;US;Desktop;Office;Office;Professional Plus;2010
Device 19858;US;Desktop;Office;Office;Professional Plus;2016
Device 19858;US;Desktop;Office;Project;Standard;2016
Device 19858;US;Desktop;Office;Visio;Standard;2016
Device 19859;US;Desktop;Office;Office;Professional Plus;2010
Device 19859;US;Desktop;Office;Office;Professional Plus;2016
Device 19860;US;Desktop;Office;Office;Standard;2010
Device 19861;US;Desktop;Office;Office;Standard;2010
Device 19862;US;Desktop;Office;Office;Standard;2010
Device 19863;US;Desktop;Office;Office;Standard;2010
Device 19864;US;Desktop;Office;Office;Standard;2010
Device 19865;US;Desktop;Skype;Skype for Business;;2016
Device 19865;US;Desktop;Office;Office;Standard;2016
Device 19866;US;Desktop;Office;Office;Standard;2010
Device 19867;US;Serveur;Office;Office;Professional Plus;2007
Device 19868;US;Desktop;Office;Office;Professional Plus;2007
Device 19869;US;Desktop;Office;Office;Standard;2010
Device 19870;US;Desktop;Office;Visio;Professional;2010
Device 19870;US;Desktop;Office;Office;Standard;2010
Device 19870;US;Desktop;Office;Project;Standard;2010
Device 19871;US;Desktop;Office;Office;Professional Plus;2007
Device 19871;US;Desktop;Office;Office;Professional Plus;2016
Device 19872;US;Desktop;Office;Office;Professional Plus;2016
Device 19872;US;Desktop;Office;Office;Professional Plus;2007
Device 19873;US;Serveur;Office;Office;Professional Plus;2013
Device 19874;US;Serveur;Office;Office;Standard;2010
Device 19875;US;Serveur;Office;Office;Standard;2010
Device 19876;US;Desktop;Office;Office;Standard;2010
Device 19877;US;Desktop;Office;Office;Standard;2010
Device 19878;US;Desktop;Office;Office;Standard;2007
Device 19879;US;Desktop;Office;Office;Professional Plus;2007
Device 19880;US;Desktop;Office;Project;Standard;2013
Device 19880;US;Desktop;Office;Office;Professional Plus;2016
Device 19880;US;Desktop;Office;Visio;Premium;2010
Device 19881;US;Desktop;Office;Office;Professional Plus;2007
Device 19881;US;Desktop;Office;Office;Professional Plus;2016
Device 19881;US;Desktop;Office;Project;Standard;2013
Device 19881;US;Desktop;Office;Visio;Standard;2007
Device 19882;US;Desktop;Office;Office;Professional Plus;2007
Device 19882;US;Desktop;Office;Project;Standard;2013
Device 19882;US;Desktop;Office;Office;Professional Plus;2016
Device 19883;US;Desktop;Office;Office;Professional Plus;2016
Device 19883;US;Desktop;Office;Project;Standard;2013
Device 19884;US;Desktop;Office;Office;Professional Plus;2016
Device 19885;US;Desktop;Office;Office;Professional Plus;2016
Device 19886;US;Desktop;Office;Office;Professional Plus;2016
Device 19887;US;Desktop;Office;Project;Standard;2013
Device 19887;US;Desktop;Office;Visio;Standard;2013
Device 19887;US;Desktop;Office;Office;Professional Plus;2016
Device 19887;US;Desktop;Office;Office;Professional Plus;2007
Device 19888;US;Desktop;Office;Office;Professional Plus;2007
Device 19888;US;Desktop;Office;Project;Standard;2013
Device 19889;US;Desktop;Office;Office;Professional Plus;2007
Device 19889;US;Desktop;Office;Visio;Standard;2013
Device 19889;US;Desktop;Office;Office;Professional Plus;2016
Device 19890;US;Desktop;Office;Visio;Standard;2016
Device 19890;US;Desktop;Office;Office;Professional Plus;2016
Device 19890;US;Desktop;Office;Project;Standard;2013
Device 19891;US;Desktop;Office;Office;Professional Plus;2007
Device 19891;US;Desktop;Office;Project;Standard;2013
Device 19891;US;Desktop;Office;Office;Professional Plus;2016
Device 19892;US;Desktop;Office;Office;Professional Plus;2016
Device 19892;US;Desktop;Office;Project;Standard;2013
Device 19893;US;Desktop;Office;Office;Professional Plus;2016
Device 19894;US;Desktop;Office;Project;Standard;2013
Device 19894;US;Desktop;Office;Office;Professional Plus;2016
Device 19895;US;Desktop;Office;Office;Professional Plus;2007
Device 19895;US;Desktop;Office;Project;Standard;2013
Device 19895;US;Desktop;Office;Office;Professional Plus;2016
Device 19896;US;Desktop;Office;Office;Professional Plus;2016
Device 19897;US;Desktop;Office;Office;Professional Plus;2007
Device 19897;US;Desktop;Office;Project;Standard;2013
Device 19897;US;Desktop;Office;Office;Professional Plus;2016
Device 19898;US;Desktop;Office;Office;Professional Plus;2007
Device 19899;US;Desktop;Office;Office;Professional Plus;2016
Device 19899;US;Desktop;Office;Office;Professional Plus;2007
Device 19900;US;Desktop;Office;Project;Professional;2002
Device 19900;US;Desktop;Office;Office;Professional Plus;2016
Device 19900;US;Desktop;Office;Project;Standard;2013
Device 19900;US;Desktop;Office;Visio;Standard;2007
Device 19901;US;Desktop;Office;Office;Professional Plus;2016
Device 19902;US;Desktop;Office;Office;Professional Plus;2007
Device 19902;US;Desktop;Office;Project;Standard;2013
Device 19902;US;Desktop;Office;Office;Professional Plus;2016
Device 19903;US;Desktop;Office;Office;Professional Plus;2007
Device 19903;US;Desktop;Office;Office;Professional Plus;2016
Device 19904;US;Desktop;Office;Office;Professional Plus;2007
Device 19905;US;Desktop;Office;Office;Professional Plus;2016
Device 19905;US;Desktop;Office;Project;Standard;2013
Device 19905;US;Desktop;Office;Visio;Standard;2013
Device 19906;US;Desktop;Office;Office;Professional Plus;2016
Device 19906;US;Desktop;Office;Visio;Standard;2007
Device 19906;US;Desktop;Office;Office;Professional Plus;2007
Device 19906;US;Desktop;Office;Project;Standard;2013
Device 19907;US;Desktop;Office;Office;Professional Plus;2016
Device 19907;US;Desktop;Office;Project;Standard;2013
Device 19908;US;Desktop;Office;Office;Professional Plus;2016
Device 19909;US;Desktop;Office;Office;Professional Plus;2007
Device 19909;US;Desktop;Office;Project;Standard;2013
Device 19909;US;Desktop;Office;Office;Professional Plus;2016
Device 19910;US;Desktop;Office;Office;Professional Plus;2007
Device 19911;US;Desktop;Office;Office;Professional Plus;2016
Device 19912;US;Desktop;Office;Office;Professional Plus;2016
Device 19913;US;Desktop;Office;Office;Professional Plus;2016
Device 19914;US;Desktop;Office;Visio;Standard;2007
Device 19914;US;Desktop;Office;Office;Professional Plus;2016
Device 19915;US;Desktop;Office;Office;Professional Plus;2016
Device 19916;US;Desktop;Office;Office;Professional Plus;2016
Device 19916;US;Desktop;Office;Project;Standard;2013
Device 19917;US;Desktop;Office;Office;Professional Plus;2016
Device 19918;US;Desktop;Office;Visio;Standard;2003
Device 19918;US;Desktop;Office;Office;Professional Plus;2016
Device 19919;US;Desktop;Office;Office;Professional Plus;2016
Device 19919;US;Desktop;Office;Project;Standard;2013
Device 19919;US;Desktop;Office;Visio;Standard;2013
Device 19920;US;Desktop;Office;Office;Professional Plus;2016
Device 19920;US;Desktop;Office;Visio;Standard;2007
Device 19920;US;Desktop;Office;Project;Standard;2013
Device 19921;US;Desktop;Office;Project;Standard;2013
Device 19921;US;Desktop;Office;Office;Professional Plus;2016
Device 19922;US;Desktop;Office;Office;Professional Plus;2016
Device 19922;US;Desktop;Office;Visio;Standard;2013
Device 19922;US;Desktop;Office;Project;Standard;2016
Device 19923;US;Desktop;Office;Office;Professional Plus;2016
Device 19924;US;Desktop;Office;Office;Professional Plus;2016
Device 19924;US;Desktop;Office;Project;Standard;2013
Device 19925;US;Desktop;Office;Office;Professional Plus;2016
Device 19925;US;Desktop;Office;Project;Standard;2010
Device 19926;US;Desktop;Office;Office;Professional Plus;2016
Device 19927;US;Desktop;Office;Office;Professional Plus;2016
Device 19928;US;Desktop;Office;Office;Professional Plus;2016
Device 19929;US;Desktop;Office;Project;Standard;2013
Device 19929;US;Desktop;Office;Office;Professional Plus;2016
Device 19930;US;Desktop;Office;Office;Professional Plus;2007
Device 19930;US;Desktop;Office;Office;Professional Plus;2016
Device 19930;US;Desktop;Office;Visio;Standard;2007
Device 19930;US;Desktop;Office;Project;Standard;2013
Device 19931;US;Desktop;Office;Office;Professional Plus;2007
Device 19932;US;Desktop;Office;Project;Standard;2013
Device 19932;US;Desktop;Office;Office;Professional Plus;2016
Device 19932;US;Desktop;Office;Visio;Standard;2007
Device 19933;US;Desktop;Office;Office;Professional Plus;2016
Device 19933;US;Desktop;Office;Office;Professional Plus;2007
Device 19934;US;Desktop;Office;Office;Professional Plus;2007
Device 19934;US;Desktop;Office;Office;Professional Plus;2016
Device 19935;US;Desktop;Office;Project;Standard;2013
Device 19935;US;Desktop;Office;Office;Professional Plus;2016
Device 19936;US;Desktop;Office;Office;Professional Plus;2007
Device 19936;US;Desktop;Office;Office;Professional Plus;2016
Device 19937;US;Desktop;Office;Project;Standard;2013
Device 19937;US;Desktop;Office;Office;Professional Plus;2016
Device 19938;US;Desktop;Office;Visio;Premium;2010
Device 19938;US;Desktop;Office;Office;Professional Plus;2016
Device 19938;US;Desktop;Office;Project;Standard;2013
Device 19939;US;Desktop;Office;Project;Standard;2013
Device 19939;US;Desktop;Office;Office;Professional Plus;2016
Device 19940;US;Desktop;Office;Office;Professional Plus;2007
